author,updated_at,like_count,text,public
@hariscrist,2023-12-19T06:38:25Z,0,Post malone is rap version of danny 😂😂,True
@user-wv4vr8to2y,2023-12-19T05:50:46Z,0,Tears ma guy 🥲 thank U Austin 🙏,True
@greatestever495,2023-12-19T01:59:48Z,0,This guy is so talented 😢,True
@austiningalls5096,2023-12-18T23:50:42Z,2,"This guy has heart, there can be no denying. He gives his soul everytime he sings and I love him for it. Respect my guy",True
@kinglovell6266,2023-12-18T04:40:04Z,1,Wanna see some cool springs in utah hit me up i dont need it recorded,True
@emilymtorres,2023-12-18T04:20:18Z,0,"Posty I love you and I love these songs but please go back to your bread and butter. Come out with albums like this every 5 or 10 years please. I love you.

P.S. I already know you're working on it. I love you mucho. Te amo.",True
@TheUpgrade101,2023-12-18T03:13:10Z,0,kanye who,True
@rad-b1964,2023-12-17T23:52:55Z,0,"Çok, çok güzel. ❤ Bravo Bey Malone. ❤❤❤",True
@zowakondi1344,2023-12-17T19:08:55Z,0,Me too Post. I've spent my life on overdrive too,True
@user-rj3xi4kk2u,2023-12-17T12:11:49Z,0,Nice!,True
@user-df8mg8vs2m,2023-12-17T12:11:46Z,0,Nice!,True
@TheBaesa,2023-12-17T10:00:51Z,0,bruh me acabo de dar cuenta que esa piscina estaba vacia y parece que tiene agua con 3D animation Xd,True
@groundhog3843,2023-12-17T08:00:43Z,1,"U have to be born again to go to Heaven and u have to be convicted by God first to be born again and conviction is when u feel like u should ask God to save your soul and forgive u of your sins and God only has to convict u one time and hell is torture for eternity and your separated from God and Heaven is peace and happiness for eternity and u don't have to worry anymore and Jesus, God, heaven, hell, demons, Angles and the devil are real and don't listen to people that tell u there not and don't listen to thoughts and things that tell u there not  and Jesus and God loves u and your family and friends and Jesus and God loves everyone the same and u and your family and friends are loved. And being gay and trans is a sin and drinking, cussing, and getting high is a sin. I love yall. Jesus Saves. God and Jesus never changes.",True
@charlnongwe1977,2023-12-17T04:26:50Z,0,"Give me something real which hits hard for many people 😢 especially those in high places that we normal people  envy so much actually they envy us and wish they just as normal people like us fame fortune false presence and fake love is NOT REAL LOVE its facad that all is Good on the surface when most of them are Reeling on the inside trying to get out of the whole they themselves have dug must be Difficult as posty and I quote ,""cause what I want it ain't what I need"" must be hard to be him or any other celebrity for that matter God help them",True
@Vegueta-,2023-12-17T04:11:24Z,15,Amo mucho a Post Malone ❤,True
@SophieYork-jx5kd,2023-12-17T04:06:26Z,0,Thank you,True
@mike9512,2023-12-16T18:56:10Z,1,"Not usually a fan of Malone but this one is intriguing. Also, dude seems like such a genuinely wonderful human being. Glad he is in the world 😊",True
@dianechubet254,2023-12-16T18:52:41Z,0,Totally Awesome!!  Love ya!!!!,True
@user-cs7nc6yf6f,2023-12-16T16:26:33Z,0,❤❤❤,True
@kalimbakh,2023-12-16T15:57:03Z,0,I love you Post Malone ❤❤❤,True
@happyspear3452,2023-12-16T11:33:28Z,0,Thank you for this brother ❤,True
@user-qs9pl3zi8e,2023-12-16T07:19:18Z,0,I like your song,True
@raphabasilio,2023-12-15T17:36:53Z,0,What performance!,True
@sammyvibez610,2023-12-15T14:12:34Z,60,Cannot get enough of this album 🔥🔥,True
@user-fl8lk8us4k,2023-12-15T11:52:00Z,0,"カッコイイ！
昔から好きです！
新曲楽しみしてます🎧",True
@goodthoughts2252,2023-12-15T04:39:42Z,0,I am so in love with this man!!!,True
@GerryBone420,2023-12-15T02:01:57Z,0,Something real!!!!!!!🔥🔥🔥🔥,True
@Optimus333,2023-12-14T22:10:52Z,0,Does anyone know if there are more videos of him like this one?,True
@CarlosCotter,2023-12-14T15:06:41Z,0,Dark soul. Respect 🙏,True
@RebelandRomanceOfficial,2023-12-14T12:21:10Z,0,"Austin, you’re one of the most humble artist out there & you’re setting an example. Other artist are starting to do the same. Doja is a humble queen as well. 
I love all of your collabs, EXCEPT for one… dare I say? I’m pretty sure most people know which one I’m talking about.I wish you would’ve done that track on your own, I mean, you pretty did anyway…) 
And 21 Savage - I’ve been following him him since the beginning, long ago. His voice is unique & I love it - I can list a ton of collabs that rock my world ( Ozzy, Halsey.)

You’re facking amazing, but you already know that. A heart of gold, compassionate, engaging.  
Amazing Album - this has a deep, personal vibe & I love the richness in your voice, the deeper, darker chords that are used give me chills, the emotion is powerful. You’ve grown so much with your music & as an artist. - Hollywood’s Bleeding is still my favourite albumn and of course several songs from Stoney & B&B. I can’t wait to see what you create next. XOXO",True
@Asiandesignmajor,2023-12-14T12:05:45Z,0,What would you rather have a post nasal drip or post Malones drip?,True
@wagonwheelsfool,2023-12-14T04:25:08Z,0,Everything he says is so damn beautiful.,True
@lissaconsbruck2592,2023-12-14T03:18:18Z,0,"You're a small town redneck like me maybe,  but if you stop by warren PA! That would be amazing!",True
@lissaconsbruck2592,2023-12-14T03:16:35Z,0,"That's my daughter's named Austin, and she was born after I got into a car accident listening to ""better now"" .",True
@RoJoMacCready,2023-12-13T15:53:35Z,0,"Tiger carpet motel rooms, Life on overdrive. *sigh*",True
@user-sk6xs6ve3v,2023-12-13T15:24:53Z,0,wow is awesome,True
@ericwoodson717,2023-12-13T07:33:44Z,0,"There are still Angels Austin.  Give everything you do to save humanity and you will find them.  We are here.  War is not coming, war is here.  What side are you fighting for? The angels or the demons.",True
@cblanchhiphop,2023-12-13T02:19:56Z,0,Legend,True
@Juliao653,2023-12-12T19:35:29Z,0,"Começou cantando trap, mas Malone tem um  talento surreal pro rock.",True
@user-fh1yv1eh7l,2023-12-12T09:39:46Z,0,"Yo, what da hell is dat, where is Rockstar?!",True
@purangurung757,2023-12-12T08:50:50Z,0,Love from Sikkim,True
@drexx5153,2023-12-11T19:57:38Z,0,This man isn't going anywhere right❤?,True
@stauqmvreaukndvreau,2023-12-11T14:24:54Z,0,your tattoos are a piece of art just like you,True
@ashleyjablonowski5561,2023-12-11T00:25:31Z,0,Thoses legs 😍,True
@ashleyjablonowski5561,2023-12-10T23:56:00Z,0,Loveee a big heart with a broken beautiful soul,True
@KVX21,2023-12-10T03:59:27Z,0,What a Mess!! GOD WINS!!! Remember that...,True
@CarylonPuckett93,2023-12-10T00:22:47Z,1,"I love you. Good job, God is with you. Amen. Help me understand how people could be so clueless to how you feel. People call you Post malone, but I call you God❤ thats sweet. Amen. Be good with your veslee lol whatever that is. Amen. Come get me let's hang out lol. I graduate rehab in January lol won't do that again. Amen. Love you.",True
@everythingtech2983,2023-12-09T23:02:34Z,0,We love you Austin ❤🇿🇦,True
@MrFahrenheit24,2023-12-09T22:07:46Z,0,"@09:05 , MY CATS AT 3AM",True
@G_m03ny,2023-12-09T19:02:57Z,0,"Yo Posty, how are ya man?",True
@sherd2239,2023-12-09T00:07:08Z,0,You are super hot and just the best im your FANNNNNNNN come to Cape Town plzzzzzzz,True
@sherd2239,2023-12-09T00:05:57Z,0,I love that shiver in your voice its youuuu that is what makes you Post malone,True
@sherd2239,2023-12-09T00:04:21Z,0,You are awesome,True
@sherd2239,2023-12-09T00:03:42Z,0,Im just another fan in your eyes but yr words starving for love hits hard sooooo helooooooooo come to Cape Townnnnnnnn,True
@sherd2239,2023-12-09T00:01:45Z,0,YOU ARE AMAZING YES I AMA FAN BUT WHERE I LIVE COME TO CAPE TOWN YOU HAVE SO MANY FANS COME PLEASE.......,True
@Optimus333,2023-12-08T23:47:50Z,1,"Are these videos of his recorded live? Meaning, is he acting it out or actually singing what we hear?",True
@user-qk7ce3dd4e,2023-12-08T16:27:28Z,1,I love  post,True
@nevahwaters2011,2023-12-08T05:08:52Z,1,Post really can do anything I love you ❤️,True
@sheakatnerrn1469,2023-12-08T05:08:34Z,1,"This man can only make master pieces!!!

I wonder if he knows his genius😊

I wonder if he knows he lifts up the energy of this planet?

He does🙏🕊️🦋🎄🤶🏼🎅🏽🧑🏻‍🎄😊💝🌲♥️👍🏼👏😘😘😘🥰",True
@theproperinvestmenttrading1518,2023-12-08T00:12:42Z,1,One of the only that don’t need auto tune,True
@GraycnBlake-hs7pr,2023-12-07T23:40:03Z,1,Posty is one of the nicest people I have ever seen. Keep up the amazing work no matter what the hatters say.,True
@lindajenkins5092,2023-12-07T04:38:49Z,1,Wow! What a voice. His songs move me to dream and wonder about the different shades of Life.😮😊😊❤❤. He's a Music Master.,True
@IPMDAPLUG-ro4wj,2023-12-06T17:16:50Z,0,🫡🫡🫡🤐🤐🤐🤐🤐🤐🤐🤐🤐🤐out of words,True
@kenedysig,2023-12-06T13:40:44Z,0,Performance do caralh@❤,True
@Afif_Hossan,2023-12-05T21:22:29Z,1,"Hello posty love your songs the feeling i feel while listening to your music is something else it's like they match with your own feelings

Btw can you sing (Blame it one me) on your next concert please please please",True
@yukix9471,2023-12-05T19:15:22Z,3,Post Melone has a really beautiful singing voice woww ❤️🥰It's just wonderful and he touches so many people with his voice🙌🏻🙌🏻 live performance is so amazing I love it 😆👏🏻👏🏻,True
@ShantalNizhymbere-mz7hq,2023-12-05T18:56:25Z,2,😮🎉❤❤❤,True
@zerinac92,2023-12-05T13:40:38Z,4,He is beautiful 🤎,True
@noahdallas6801,2023-12-04T23:48:26Z,0,From Lolo 00T/T9/...,True
@OrangeMan652,2023-12-04T21:09:24Z,0,Love this altogether Posty. 💕🔥,True
@BunlengKhun,2023-12-04T15:05:08Z,0,Look like older than before,True
@BunlengKhun,2023-12-04T15:04:29Z,0,Malone now so skinny 😢 before handsome than now,True
@noahdallas6801,2023-12-04T12:02:11Z,0,From Lolo goog shit bro bro.....,True
@alaska1ravenlady,2023-12-04T00:53:01Z,0,I sure hope one day you will stop smoking for your child/children. You need to be healthy for your family.,True
@yeknommonkey,2023-12-03T23:29:33Z,0,A real deal ligit star.,True
@hadinatacipto7340,2023-12-03T13:59:47Z,0,"I spend my nights on overdrive
I live my life so overtired
And there's nowhere I can hide
Now I live my life on overdrive
I could be more like him
If that's cool with you
I'd do anything to be cool to you
Cool to you
I spend my nights on overdrive
I live my life so uninspired
There ain't no angels in this world
So I live my life on overdrive
I'd remove my tattoos
If that's cool to you
I'd do anything to be cool to you
Cool to you, uh
I could end it with her
If that's cool to you
I'd do anything to be cool to you",True
@user-bt8cj5ex6m,2023-12-03T12:34:20Z,0,Games gradually lose their fun,True
@Furai.,2023-12-03T09:30:58Z,0,.,True
@misscatiecat1965,2023-12-03T07:17:18Z,1,"I've not felt so much emotion or connection to an artist or album in years. Maybe even since the 90s. The album is amazing, but these performances  blow me away EVERY.SiNGLE. TIME.",True
@v3ndeta40,2023-12-02T01:24:19Z,1,post i dont know if u will ever see this but i was your number one supporter since Stoney am fucked on beer and coke am not asking for nothing just letting you know i love you bro your music as been keeping me alive i love you keep it up <3 uk,True
@GeluPadurariu-yy1bb,2023-12-01T19:09:13Z,1,Omg❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,True
@agomezrx,2023-12-01T18:18:38Z,1,Austin Post makes living bearable.,True
@ramonamercado9165,2023-12-01T17:28:18Z,1,❤❤🔥🔥🥰,True
@victoriabarnett242,2023-12-01T13:25:05Z,1,He's so beautiful inside and out <3,True
@localyaar.bf-tv3603,2023-12-01T09:57:48Z,0,"Thank you for putting a lot of soul in your music. If I put the quarter in my Ecommerce, I will grow up.",True
@ignaciounanua6773,2023-12-01T05:12:37Z,0,"The pool part is crazy man!
Great singing I can almost feel your soul <3",True
@Bodiddley788,2023-12-01T03:40:19Z,0,"Post, did you ruin that Gibson in Elvis's swimming pool?",True
@thomaslami9260,2023-11-30T22:51:48Z,0,il sont malade c'est mahlone,True
@2024pray,2023-11-30T21:35:05Z,8,He’s so generous and can sing any genre of music and kills it! Met him in person at a concert dude is real and so nice! Keep it up and real my friend!,True
@josejoaquimrodriguesneto75,2023-11-30T20:09:52Z,0,Oi post malone eu sou o Joaquim sou do Brasil moro em caruaru e muito obrigado daquele vídeo que você fez pra mim no Spotify muito obrigado espero que 2024 seja um ano maravilhoso pra você eu te amo valeu,True
@Rururi-br1tk,2023-11-30T18:30:32Z,0,How do people call this music,True
@user-kd7cc8vn2w,2023-11-30T11:36:37Z,1,Mega wow 🏆💯🥰,True
@stephaniecobb8092,2023-11-29T14:18:57Z,1,"You are ALREADY THERE! DON'T LET ANYONE TELL YOU DIFFERENT! I want you to ghost hunt with them, and you.. You are open......",True
@sidhubai963,2023-11-29T11:21:41Z,0,Sidhu moosewala,True
@hynzygirlgaming8638,2023-11-29T11:02:50Z,0,We need Post malone and dax together ❤,True
@amberw5908,2023-11-29T06:25:10Z,1,Id do anything to be cool to you...,True
@shanesprankle4260,2023-11-28T23:32:00Z,0,"I don't feel like crying,  so I am moving on to another story.",True
@dillis666,2023-11-28T14:43:50Z,0,cats are definitely in the the VIP for heaven,True
@shilpiakter6446,2023-11-28T14:29:38Z,2,"My best celebrity
👇",True
@jaydaozenen4830,2023-11-28T06:49:35Z,0,Post you’ll never get old,True
@lourensvandermerwe7039,2023-11-27T21:23:42Z,1,"Post malone, the pain you had to go through at some point of your life, was lived through you music, I was never a Fan until recently, may you have abundance of success and may you have a great new chapter in your life as a father, keep making great music with the passion and emotions you put out there, thats why I listen to music to read the story from your emotions you put in your music.",True
@smsucks7174,2023-11-27T10:15:34Z,0,Great musician… the tats are gross,True
@soengkailim2884,2023-11-26T05:20:07Z,0,No,True
@Silent_princess,2023-11-25T20:00:35Z,0,THIS MAN 👀,True
@user-wr3qy3fm8g,2023-11-25T19:21:00Z,0,😊,True
@sapphiregirl651,2023-11-25T12:45:40Z,1,The real deal Post Malone!!! Awwwsome!!,True
@malanwallace9852,2023-11-24T20:10:26Z,0,"It takes a man to make love to a microphone.
Love you post.",True
@user-ff4ye9ik8e,2023-11-24T14:30:41Z,1,happyholidfays,True
@SraoshaReaction,2023-11-24T12:44:49Z,0,"Fan From Iran ❤🙏✌️✌️ i have one wish 😅 come to America and see u dude , i don't think i can do it 😅 but i hope one day happens 😢",True
@Black25284,2023-11-24T11:20:36Z,1,This is the first time i listen to post Malone and enjoy it 🔥🎵🎶,True
@miguelbrbn,2023-11-24T09:38:49Z,0,I saw him live in Brisbane yesterday! Truly talented and a genuine person. Love ya posty!,True
@kentwilbourne996,2023-11-24T03:03:14Z,10,This guys voice is one of the most amazing ever heard. Not fond of the dark or dirty lyrics in some of the songs. This song seems ok. He could make it singing love and happy songs. John 3:16.,True
@dyslexic6737,2023-11-24T00:26:46Z,0,You rea cl for🎉,True
@jackspade3961,2023-11-23T23:52:23Z,1,Today's menu is all about tattoos and touching your groin. Those aspects on stage take you anywhere amongst a young stupid public 😂,True
@MJane8188,2023-11-23T23:01:42Z,1,Had the best time  Live show last night in Brisbane ❤️🖤💛🇭🇲,True
@mooniemoo6260,2023-11-23T17:03:28Z,0,This white boy right here is SSSSSUUUUUPPPPPPPPEEEERRRRRRRR talented. I can listen to lil homie all day,True
@dayanesilva8883,2023-11-23T14:21:09Z,0,New vídeo,True
@shellypafford4082,2023-11-23T12:38:55Z,2,Amazing Posty,True
@jean-claudetjitamunisa2297,2023-11-23T06:16:00Z,1,This man is a gift!!!!!😭😭😭❤‍🔥,True
@amberw5908,2023-11-23T05:29:26Z,14,Wow. I just want to tell you that your music has got me through the darkest times in my life. You're a true artist. I can choose any song and sing along. I can hear the vulnerability and raw emotion in your voice especially in this album. It brought me to tears hearing this and I thought I was emotionally empty from having to harden my heart. Thank you for showing me I'm still me. Much love to you.,True
@annacroteau2008,2023-11-23T03:04:36Z,0,"How does post resignate with who i am and who i need, at the  same time.",True
@TheAustinLee,2023-11-22T16:51:05Z,0,Look ma I'm the name of an album,True
@Rica0204,2023-11-21T15:57:19Z,0,"Real life wolverine. ..mmm...lol 
..man has legs for days. 
Im ok with it. Lol 👍😅",True
@leerichard994,2023-11-21T15:44:31Z,0,You heard david gray sail away? You should sing it g,True
@emptyjessie3823,2023-11-21T07:17:17Z,0,"Tbh, I've been going through a lot recently. Everything feels suffocating, and lonely. But every single time I listen to any of his music, it feels like I finally came up for a breath of air. And just for a moment, it's not so lonely anymore. I tried killing myself two weeks ago and for a slight second, I felt really bad because I felt like I was letting him down and I apologized to him too. I'm okay now, but listening to his music has been helping more than ever. when things are looking bleak again, I just put some of his stuff on. Thank you, Posty. I love you!",True
@michellearroyo7064,2023-11-21T01:16:01Z,1,So fuckin talented man I love him ❤,True
@jessicahuard1295,2023-11-20T20:47:03Z,1,He's amazing being human ✨✨✨ a light man,True
@brettlemon23,2023-11-20T20:45:16Z,0,This was incredible,True
@thatweirdyoutuber397,2023-11-20T02:41:06Z,0,"Post malone may not be pregnant, but he always delivers 🔥🔥",True
@LONE_1989,2023-11-19T20:35:07Z,0,❤❤❤,True
@PetuniaPicklebutt,2023-11-19T04:18:25Z,2,These songs sound amazing with headphones on!,True
@PetuniaPicklebutt,2023-11-19T04:16:14Z,0,"Postie, youre not supposed to be this sexy! Haha fark",True
@PetuniaPicklebutt,2023-11-19T04:12:52Z,4,😮 I am shooketh. I remember seeing Postie on Ghost Adventures with Zak soooo many years ago. I never thought he would become this magnificent voice all these years later!!! I am so proud of him!,True
@Erysx12,2023-11-18T22:27:22Z,0,"9:15 ""how much psilocybin can a human need?"" 😭",True
@Erysx12,2023-11-18T22:04:17Z,0,8:04 ahhhh!!!🗣️ man his vocal range is crazy 🔥,True
@Erysx12,2023-11-18T20:07:38Z,9,8:56 the back up vocals 😭🔥🔥 the gates of hell no vip everybody waits in la ah ah line,True
@vitorsantos9672,2023-11-18T19:07:06Z,1,brasil,True
@esmeraldapolito9120,2023-11-18T18:02:41Z,0,💓,True
@stupidvids777,2023-11-18T01:47:20Z,0,"I really live my life in overdrive because life is so hard, I wonder how many people relate to this song because I know I do. post is amazing",True
@lvgamingsv2894,2023-11-17T23:33:12Z,0,Can you make new song whit 21 savage,True
@gabrielaponchelova624,2023-11-17T17:51:45Z,0,"WHATTT😮...
WAU ..
HE IS CRAZY STRONG..
WHAT...😮😮
❤❤❤",True
@jenniferdefex4626,2023-11-17T13:54:50Z,2,Thank u for this vibe right now 🙃 Stay strong ur amazing 💕💕,True
@jovanelarmo2591,2023-11-17T11:59:34Z,0,The Best 🔥,True
@ownyourworld,2023-11-17T07:11:58Z,0,Great man . Shame about the tattooed face.,True
@deagonfrost7786,2023-11-17T04:58:06Z,0,seems kinda down should hang out with my dogs for a bit would cheer him up,True
@ednasepulveda9778,2023-11-16T21:01:42Z,0,"I believe you are a nice guy, but give me grace. Let's keep it easy.",True
@outpostseven,2023-11-16T15:13:27Z,0,😍🥰💞💕💗💝💌song is nice❣🖤💯,True
@roni67307,2023-11-16T07:34:29Z,0,Austin you did a great job when it comes to your weight (health) so you are very discipline. Good job you look awesome.,True
@maddening15,2023-11-16T01:52:47Z,0,You should make a Christmas album bro. I was trolling my wife earlier about how your Christmas album just dropped.  She was mad at me 😂 Do it,True
@teuzinndtona6256,2023-11-16T01:31:06Z,0,CANTA MUITO !!!,True
@scottymaczayda9531,2023-11-15T22:05:40Z,0,AT LEAST WITH KARAOKE YOU GET ACTUAL SINGING. THIS IS SO FAKE IT'S RIDICULOUS AND THE FANS SEEM TO THINK HE ACTUALLY SOUNDS THAT GOOD. THE PART BY THE POOL PRETTY MUCH MAKES MY POINT A REALITY. HE CANNOT SING WELL. SOUNDS LIKE A GOAT,True
@hemi1430,2023-11-15T21:02:37Z,0,did he come out yet?,True
@gregpike8917,2023-11-15T20:03:16Z,0,Post is simply awesome!,True
@PcAnthonySz,2023-11-15T15:04:28Z,0,😊 😊 😊,True
@user-zv7or8zs1g,2023-11-15T08:32:22Z,0,Post Malone you need to come a country singer you were good at country singing,True
@Cobra-ck5kd,2023-11-15T06:26:48Z,0,"Ur caughtt.,... Fucked with the wrong 1",True
@user-kp9go7ml2e,2023-11-15T03:48:11Z,0,Wow  made me feel some shit 🔥,True
@maryalicegarza,2023-11-15T03:25:49Z,0,❤❤❤❤❤❤❤❤,True
@victorcamus8200,2023-11-14T23:22:41Z,0,My guy... youre the most peaceful understanding superstar..,True
@alankenzodunne2705,2023-11-14T17:56:16Z,1,What a perfect performance from the Post Man ❤,True
@ColombiaVR97,2023-11-14T15:35:09Z,0,You’re awesome man,True
@sandrarogers3359,2023-11-14T15:14:45Z,1,,True
@9wsword9,2023-11-14T08:19:05Z,0,🐐,True
@EnchantedEntity.,2023-11-14T02:06:36Z,0,20th replay and counting ❤,True
@oldmanjake7976,2023-11-14T00:07:21Z,0,I'm sorry but cow boy boots on a really roof he would slip off that roof like a Tomato trying to be a big potato,True
@BuzzLytyr,2023-11-14T00:04:05Z,0,BRO HellYA!!,True
@PistonHeaven,2023-11-13T08:42:10Z,1,I can’t wait for a Post Malone documentary,True
@bbwaddict1251,2023-11-13T08:02:03Z,0,When he was singing something real on top of that roof who else was biting their nails! That was sooo nerve-wracking.  We need to protect this man at all costs! ❤,True
@ievuteievute1274,2023-11-12T14:05:32Z,1,"Beautiful soul, bless him ❤❤❤",True
@user-zg2hr4ys1f,2023-11-12T11:13:36Z,0,😉,True
@Soopvr,2023-11-11T20:42:06Z,0,Hey post I bet you won’t care but I’m a 10 year old fan and my dad has a podcast and he loves your music and his podcast name is vip podcast he wants to interview you,True
@GrizzlieMan,2023-11-11T20:05:47Z,0,"Teezo Touchdown is doing some good shit. Familiarity..

I think everyone is tapping into what they’re doing in Australia . Watch Like a Version/ Triple J.. Big Jet Plane by Tuka..",True
@jonramos,2023-11-11T14:24:06Z,0,Knocking on heaven's door,True
@Alfried006,2023-11-11T12:03:17Z,78,His live songs feel better than recorded songs,True
@SM-yu4hd,2023-11-10T21:41:50Z,0,"Trust in Jesus, Hell is real and eternal! This is what the Bible says about it.. 
""The Son of Man will send out his angels, and they will weed out of his kingdom everything that causes sin and all who do evil. They will throw them into the blazing furnace, where there will be weeping and gnashing of teeth."" Matthew 13: 41-42
Jesus Christ is the only way to heaven ""I am the way, the truth, and the life no one comes to the father but by me.""  John 14:6   Ask God to reveal this to you- He will! 
""For all have sinned and fall short of the glory of God."" Romans 3:23 ADMIT THAT YOU'RE A SINNER. We've all broken God's laws and ten commandments.. ""Thou shalt not lie, steal, covet, dishonor parents, take God's name in vain..""(Exodus 20) We do not have righteousness on our own to get to heaven, ""God made him (Jesus) who had no sin to be sin for us, so that in him we might become the righteousness of God."" 2 Cor. 5:21 Godly sorrow leads to genuine repentance for sinning against the righteous God and there is a change of heart, we change our mind and God changes our hearts and regenerates us from the inside out. God is deadly serious about sin, when we genuinely repent we hate sin just as God hates it, and we turn away from it.
""But God commended His love toward us, in that while we were yet sinners Christ died for us."" Romans 5:8 BELIEVE IN YOUR HEART THAT JESUS CHRIST DIED FOR YOUR SINS, WAS BURIED, AND THAT GOD RAISED JESUS FROM THE DEAD. This is trusting with all of your heart that Jesus Christ is who he said he was. He saves us from sin and hell and brings us into a relationship with him. We become God's children. We are saved from hell, eternal death.
""For whosoever shall call on the name of the Lord shall be saved."" Romans 10:13 CALL UPON THE NAME OF THE LORD. Every single person who ever lived since Adam will bend their knee and confess with their mouth that Jesus Christ is Lord, the Lord of Lords and the King of Kings.
Read the Bible, Walk with the Lord and give your life to Him!",True
@Rinsemilia,2023-11-10T21:25:23Z,0,c:,True
@jessicaprice193,2023-11-10T17:49:55Z,0,Are you looking for a queen? Aka savior,True
@scottdouma8161,2023-11-10T04:49:36Z,0,Totally not anything to do with your music video (even though its the shit) thank you for the LTM on Apex... dead set the best one they have ever come out with all thanks to you!,True
@VigilantOne,2023-11-10T00:43:45Z,0,"I'm only 2 minutes in and am heartbroken. You're a good man. I can tell by the way you address literally everyone I've ever seen you speak to. You're polite, sincere and respectful. In my opinion, that's the coolest thing anyone could do. I hope you can throw it into neutral real soon and chill with those close to your heart and really realize how important you are for this world ❤
Much love and blessings to you, Austin 🙏",True
@taranorris5740,2023-11-09T22:12:50Z,0,He was born to do this.,True
@EnchantedEntity.,2023-11-09T13:34:26Z,0,Yesssss mate!,True
@michellemartin1937,2023-11-09T04:02:45Z,0,Powerful 🔥❤️🔥❤️🔥❤️,True
@SelenaQ16,2023-11-09T02:53:32Z,0,Hey absolutely love your music and can you please follow someone for me please,True
@louisdefrieze3587,2023-11-09T02:45:09Z,0,My heart hits here....think it dont,True
@kelseymiles3388,2023-11-09T00:54:55Z,0,Ya that was pretty undeniably good. Can I use something real on a fundraising clip? For a group home,True
@pyite72,2023-11-08T20:28:34Z,0,Album of the Year?!!,True
@ronune6420,2023-11-08T07:42:49Z,0,"post. I see you 'haste' if you get this if it finds you bud it. Im gonna cover this. and send if you got a link. not looking for likes or subscribes, profit.",True
@thebigdog5269,2023-11-07T23:39:45Z,3,Listened to this album almost everyday at work since it dropped. The way he sings live just expressing his love for music is amazing. People sadly think he does it because he’s on drugs but that’s false,True
@rmurphie,2023-11-07T10:55:37Z,11,"I found this today, and I havent been able to stop listening to it on repeat!! SO GOOD",True
@RyanSmith-nn9ke,2023-11-07T05:24:21Z,0,I love Austin.,True
@Intuitive-Whispers,2023-11-07T00:32:10Z,0,Love you Post!,True
@ericaw9915,2023-11-06T19:44:21Z,0,This maybe my all time favorite post song. Ive alway been a fan fucking love this one❤,True
@ericbrewer5029,2023-11-06T15:00:13Z,0,Such an artist. Love you Posty,True
@EMEESEEREEME.,2023-11-06T14:57:50Z,0,"AUSTIN SOS LO MEJOR DE LO MEJORRRRRRR <3 GRACIAS POR COMPARTIR TREMENDO ALBUM!!! OJALA DES UN SHOW EN ARGENTINA , LOVE U 😍😍😍😍",True
@joshuajohnson4071,2023-11-06T14:47:32Z,0,"The rawest performance out there. Post is #1, no one is close",True
@symxlife2050,2023-11-06T08:12:38Z,2,"I’m so thankful for you post, I know you’d be my friend when I’d need one if only you knew me. I know you’d slam a beer with me when my head was shrouded with the darkness of this world. I just wish I could meet you to tell you how much you’ve inspired me to keep pushing brother. Every song you make is as if I wrote it for myself. I truly am so proud of you, and so thankful you are in my life.",True
@vikd864,2023-11-05T23:02:27Z,1,❤,True
@gentlefieldtheorynerd853,2023-11-05T21:12:54Z,0,"finally lost some weight
booze is full of sugar",True
@jakepaxton3343,2023-11-05T18:42:43Z,0,🥰❤️,True
@cazz1,2023-11-05T14:34:50Z,1,"Hang in there, Strength!",True
@elizabethmason1296,2023-11-05T02:45:48Z,0,Did you know that i am 56 ys old and i have been watching you since i was like 23 i guess or so did you know that you are so famous that its incredible did you know you are a alcohol induced by your parents and your problems did you also know that i am 56 i am pretty went through not thinking i am good enough enou,True
@OfficialHaze231,2023-11-04T20:46:25Z,0,I've been listening to you since I was 3 I'm 10 also whit Iverson congratulations and goodbyes and etc I have so many favorite song keep it up😁😎,True
@user-dq6lz3ck5v,2023-11-04T15:51:00Z,0,😊,True
@user-yn5pm3hn3q,2023-11-04T12:41:12Z,0,😂😂😂❤❤🎉😅,True
@consciouslasagne354,2023-11-04T07:12:07Z,0,This song hits like a rollercoaster,True
@IamKingKopa,2023-11-04T01:00:24Z,0,This whole album is dope 🔥,True
@fernandakelly412,2023-11-03T23:17:31Z,0,"Wow, your voice is really amazing",True
@skinnykatie,2023-11-03T21:17:06Z,0,Malone! Jesus loves you! Please seek Him! He will help you with everything! ❤😺,True
@astv5027,2023-11-03T17:59:57Z,0,I just love these guy ♥️♥️♥️,True
@WunnaAung-rm7qv,2023-11-03T05:42:24Z,0,Boom🎉,True
@girlscomando851,2023-11-03T04:37:54Z,1,"❤ L I L  P E E P❤

HORTOLANDIA SP ❤🇧🇷",True
@cp5417,2023-11-02T23:00:33Z,0,Freddy merc vibes. Seems so confident in what he does. Love this album. Super happy for the dude.,True
@manuelcontreras1645,2023-11-02T21:17:27Z,0,I LOVE YOU POSTY,True
@margarethsil,2023-11-02T20:47:40Z,1,⭐Simplesmente: POST MALONE⭐⭐⭐⭐,True
